ID,Drug1,Drug2,Cell line,ZIP
337371,510,526,5,0.58
337372,510,526,6,-6.22
337373,510,526,7,-1.98
337374,510,526,10,-1.9
337376,510,526,11,-1.71
337377,510,526,12,1.69
337379,510,526,13,-4.57
337382,510,526,14,-9.18
337383,510,526,15,-0.89
337386,510,526,35,-3.74
337387,510,526,28,-0.09
337388,510,526,30,-5.73
337390,510,526,33,-2.63
337391,510,526,37,-9.12
337393,510,526,9,-12.46
337395,510,526,21,-4.3
337397,510,526,34,-3.46
337399,510,526,36,-4.65
337402,510,526,38,-2.47
337404,510,526,42,-6.39
337405,510,526,43,2.13
337406,510,526,22,-6.02
337409,510,526,8,-5.59
337410,510,526,19,-1.97
337412,510,526,26,-7.07
337414,479,602,19,2.77
337416,479,602,26,1.11
337418,479,602,22,-3.74
337421,479,602,8,-3.63
337422,479,602,38,0.94
337424,479,602,42,-6.53
337425,479,602,43,7.49
337427,479,602,36,5.13
337431,479,602,21,-3.95
337433,479,602,34,-1.21
337434,479,602,33,-1.06
337435,479,602,37,2.45
337437,479,602,9,-4.45
337438,479,602,35,1.48
337439,479,602,28,-0.06
337440,479,602,30,2.42
337442,479,602,14,-1.15
337443,479,602,15,-2.42
337447,479,602,13,-5
337450,479,602,10,2.17
337452,479,602,11,0.87
337453,479,602,12,1.58
337454,479,602,0,1.57
337455,479,602,5,2.71
337456,479,602,6,-2.86
337457,479,602,7,0.49
337458,479,602,29,3.78
337459,479,602,32,1.17
337462,479,602,24,-6.48
337463,479,602,25,-6.29
337465,479,602,27,4.33
337466,479,602,20,-3.71
337467,479,602,23,0.07
337470,479,602,16,-1.32
337471,479,602,17,-0.24
337536,314,628,20,-9.66
337539,314,628,16,-1.94
337540,314,628,17,-11.63
337543,314,628,29,-10.98
337545,314,628,27,-9.56
337546,314,628,24,-6.59
337547,314,628,25,-6.24
337548,314,628,11,-13.22
337549,314,628,12,-9.57
337550,314,628,10,1.13
337552,314,628,6,-6.89
337553,314,628,7,0.93
337554,314,628,0,-8.04
337555,314,628,5,-10.6
337558,314,628,14,-9.77
337559,314,628,15,-7.89
337563,314,628,13,-1.71
337565,314,628,9,-8.57
337566,314,628,33,-6.28
337567,314,628,37,-14.61
337568,314,628,30,-10.58
337570,314,628,35,-5.7
337571,314,628,28,-6.07
337572,314,628,34,-4.8
337574,314,628,21,-11.99
337575,314,628,42,-8.3
337576,314,628,43,-9.54
337577,314,628,38,-2.44
337582,314,628,36,0.99
337584,314,628,19,-4.35
337586,314,628,8,-7.61
337587,314,628,22,-10.41
337589,602,510,21,0.36
337591,602,510,34,-2.4
337593,602,510,28,0.57
337594,602,510,35,-2.1
337596,602,510,30,-5.32
337597,602,510,37,-3.09
337598,602,510,33,5.98
337599,602,510,9,-3.34
337602,602,510,22,12.41
337603,602,510,8,-7.28
337606,602,510,19,5.88
337608,602,510,26,5.67
337609,602,510,36,3.55
337614,602,510,38,10.22
337615,602,510,43,3.24
337616,602,510,42,-9.93
337617,602,510,25,0.61
337618,602,510,24,-4.76
337619,602,510,27,0.04
337621,602,510,32,2.84
337622,602,510,29,6.82
337625,602,510,17,-8.74
337626,602,510,16,14.61
337629,602,510,23,5.57
337630,602,510,20,-8.02
337633,602,510,13,-1.57
337637,602,510,15,-5.12
337638,602,510,14,-2.78
337641,602,510,5,-0.88
337642,602,510,0,3.22
337643,602,510,7,12.47
337644,602,510,6,-4.08
337646,602,510,10,9.41
337647,602,510,12,5.35
337648,602,510,11,7.14
337709,73,526,34,-7.52
337711,73,526,21,-10.56
337712,73,526,30,-8.48
337714,73,526,35,-9.89
337715,73,526,28,-5.73
337717,73,526,9,-11.74
337718,73,526,33,-5.86
337719,73,526,37,-12.06
337721,73,526,8,-10.04
337722,73,526,22,-3.24
337724,73,526,26,-10.33
337726,73,526,19,-8.75
337731,73,526,36,-5.36
337732,73,526,42,-13.08
337733,73,526,43,-2.91
337734,73,526,38,-4.61
337737,73,526,27,0.92
337738,73,526,24,0.14
337739,73,526,25,2.29
337742,73,526,29,-15.9
337743,73,526,32,-3.7
337746,73,526,16,-8.93
337747,73,526,17,-4.02
337750,73,526,20,-8.71
337751,73,526,23,-3.57
337755,73,526,13,-10.08
337758,73,526,14,-1.61
337759,73,526,15,-9.9
337760,73,526,6,-0.65
337761,73,526,7,-1.76
337762,73,526,0,-13.98
337763,73,526,5,-5.83
337764,73,526,11,-11.13
337765,73,526,12,-3.48
337766,73,526,10,-6.65
338008,167,628,30,-12.51
338010,167,628,35,-17.61
338011,167,628,28,-9.31
338013,167,628,9,-6.1
338014,167,628,33,-6.54
338015,167,628,37,-11.49
338016,167,628,34,-10.34
338018,167,628,21,-12.92
338022,167,628,36,-7.32
338023,167,628,42,-2.3
338024,167,628,43,-10.34
338025,167,628,38,-1.26
338028,167,628,8,-1.73
338029,167,628,22,-11.1
338031,167,628,26,-8.92
338033,167,628,19,-1.27
338036,167,628,16,-2.62
338037,167,628,17,-12.5
338040,167,628,20,-9.03
338041,167,628,23,-3.33
338043,167,628,27,-8.13
338044,167,628,24,-9.69
338045,167,628,25,-8.38
338048,167,628,29,-2.23
338049,167,628,6,-4.13
338050,167,628,7,-4.27
338051,167,628,0,-4.26
338052,167,628,5,-6.16
338053,167,628,11,-10.57
338054,167,628,12,-14.09
338055,167,628,10,-0.7
338060,167,628,13,0.8
338063,167,628,14,-7.73
338064,167,628,15,-3.09
338185,281,509,0,-1.91
338186,281,509,5,2.74
338187,281,509,6,-3.13
338188,281,509,7,-0.44
338189,281,509,10,2.12
338191,281,509,11,-6.65
338192,281,509,12,1.71
338194,281,509,13,7.2
338197,281,509,14,-5.5
338198,281,509,15,-2.74
338201,281,509,16,1.75
338202,281,509,17,-2.87
338205,281,509,20,0.38
338206,281,509,23,4.8
338209,281,509,24,-3.61
338210,281,509,25,-2.67
338212,281,509,27,7.92
338213,281,509,29,13.02
338214,281,509,32,1.74
338218,281,509,36,1.96
338221,281,509,38,0
338223,281,509,42,4.31
338224,281,509,43,-1.51
338225,281,509,22,5.06
338228,281,509,8,-6.34
338229,281,509,19,-5.41
338231,281,509,26,1
338233,281,509,35,-3.59
338234,281,509,28,-5.13
338235,281,509,30,3.22
338237,281,509,33,-4.8
338238,281,509,37,9.55
338240,281,509,9,-2.27
338242,281,509,21,-6.94
338244,281,509,34,1.91
338246,600,583,26,0.83
338248,600,583,19,2.38
338249,600,583,8,-0.65
338252,600,583,22,-1.64
338253,600,583,43,-1.53
338254,600,583,42,-0.53
338256,600,583,38,1.95
338259,600,583,36,4.87
338261,600,583,34,-0.36
338263,600,583,21,0.17
338265,600,583,9,0.46
338267,600,583,37,-1.8
338268,600,583,33,2.28
338270,600,583,30,-10.21
338271,600,583,35,5.79
338274,600,583,15,3.69
338275,600,583,14,-3.39
338278,600,583,13,-2.3
338280,600,583,12,-9.74
338281,600,583,11,-1.18
338283,600,583,10,-1.46
338284,600,583,7,5.36
338285,600,583,6,-2.57
338286,600,583,5,2.72
338287,600,583,0,4.01
338290,600,583,32,-3.01
338291,600,583,29,2.89
338292,600,583,27,-3.84
338294,600,583,25,-2.3
338295,600,583,24,1.84
338298,600,583,23,-2.4
338299,600,583,20,-0.28
338302,600,583,17,-7.44
338303,600,583,16,1.47
338364,167,300,34,-3.15
338366,167,300,21,0.97
338369,167,300,30,-6.24
338370,167,300,28,-4.11
338371,167,300,35,-4.92
338372,167,300,9,-0.66
338374,167,300,37,-11.04
338375,167,300,33,4.19
338376,167,300,8,3.19
338379,167,300,22,-0.95
338381,167,300,26,-5.05
338383,167,300,19,4.14
338386,167,300,36,-1.51
338388,167,300,43,-1.95
338389,167,300,42,5.9
338391,167,300,38,0.94
338392,167,300,27,-2.02
338394,167,300,25,-1.5
338395,167,300,24,-3.42
338398,167,300,32,6.72
338399,167,300,29,-0.07
338402,167,300,17,-5.16
338403,167,300,16,-0.4
338406,167,300,23,1.3
338407,167,300,20,0.44
338410,167,300,13,-0.67
338414,167,300,15,3.74
338415,167,300,14,3.47
338416,167,300,7,3.37
338417,167,300,6,-0.8
338418,167,300,5,-0.47
338419,167,300,0,10.57
338420,167,300,12,-5.4
338421,167,300,11,2.19
338423,167,300,10,1.66
338424,510,628,37,-12.22
338425,510,628,33,1.74
338426,510,628,9,-11
338428,510,628,28,1.04
338429,510,628,35,-10.01
338431,510,628,30,-11.16
338432,510,628,21,-9.4
338434,510,628,34,-2.16
338437,510,628,38,0.67
338438,510,628,43,-2.74
338439,510,628,42,-10.42
338440,510,628,36,3.7
338445,510,628,19,1.38
338447,510,628,26,-10.61
338449,510,628,22,-10.02
338450,510,628,8,-4.44
338452,510,628,23,-5.54
338453,510,628,20,-10.17
338456,510,628,17,-5.53
338457,510,628,16,-0.96
338460,510,628,32,-5.91
338461,510,628,29,-4.36
338464,510,628,25,-3.84
338465,510,628,24,-11.02
338466,510,628,27,-4.56
338469,510,628,10,-3.41
338470,510,628,12,-8.51
338471,510,628,11,-6.95
338472,510,628,5,-3.83
338473,510,628,0,-5.58
338474,510,628,7,-2.43
338475,510,628,6,-7.33
338476,510,628,15,-10.57
338477,510,628,14,-8.39
338480,510,628,13,-1.53
338484,602,300,5,-2.65
338485,602,300,0,2.63
338486,602,300,7,-5.02
338487,602,300,6,-4.89
338489,602,300,10,1.49
338490,602,300,12,-3.51
338491,602,300,11,-1.42
338492,602,300,13,-7.21
338496,602,300,15,-6.22
338497,602,300,14,1.27
338500,602,300,17,-6.7
338501,602,300,16,4.25
338504,602,300,23,3.51
338505,602,300,20,-4.45
338508,602,300,25,-0.99
338509,602,300,24,-4.15
338510,602,300,27,-1.23
338512,602,300,32,3.4
338513,602,300,29,-5.08
338516,602,300,36,-3.23
338521,602,300,38,-4.01
338522,602,300,43,1.48
338523,602,300,42,-8.06
338525,602,300,22,-5.39
338526,602,300,8,-6.48
338529,602,300,19,3.62
338531,602,300,26,-5.43
338532,602,300,28,-3.32
338533,602,300,35,0.18
338535,602,300,30,-5.96
338536,602,300,37,-4.89
338537,602,300,33,-4.86
338538,602,300,9,-9.65
338540,602,300,21,-4.82
338542,602,300,34,1.2
338604,73,628,7,-3.25
338605,73,628,6,-7.45
338606,73,628,5,-10.7
338607,73,628,0,-9.07
338608,73,628,12,-11.7
338609,73,628,11,-12.28
338611,73,628,10,-7.37
338614,73,628,13,-6.08
338618,73,628,15,-12.64
338619,73,628,14,-7.39
338622,73,628,17,-8.71
338623,73,628,16,-6.9
338626,73,628,23,-3.04
338627,73,628,20,-13.99
338628,73,628,27,-8.05
338630,73,628,25,-7
338631,73,628,24,-11.44
338634,73,628,32,-9.35
338635,73,628,29,-12.54
338638,73,628,36,-2.22
338640,73,628,43,-7.98
338641,73,628,42,-11.78
338643,73,628,38,-0.32
338644,73,628,8,-7.94
338647,73,628,22,-11.13
338649,73,628,26,-16.88
338650,73,628,19,-7.1
338652,73,628,30,-13.13
338653,73,628,28,-6.06
338654,73,628,35,-12.12
338655,73,628,9,-7.31
338657,73,628,37,-15.06
338658,73,628,33,-4.63
338659,73,628,34,-10.45
338661,73,628,21,-13.85
338902,112,300,34,3.36
338904,112,300,21,5.25
338906,112,300,9,-1.24
338908,112,300,37,-1.51
338909,112,300,33,2.6
338911,112,300,30,0.61
338912,112,300,28,0.97
338913,112,300,35,8.47
338915,112,300,26,-0.46
338917,112,300,19,1.89
338918,112,300,8,1.46
338921,112,300,22,2.08
338922,112,300,43,3.06
338923,112,300,42,-0.68
338925,112,300,38,-0.81
338928,112,300,36,-1.15
338932,112,300,32,4.53
338933,112,300,29,1.08
338934,112,300,27,-0.14
338936,112,300,25,2.42
338937,112,300,24,9.91
338940,112,300,23,12.16
338941,112,300,20,2.68
338944,112,300,17,-5.52
338945,112,300,16,0.2
338948,112,300,15,3.35
338949,112,300,14,6.03
338952,112,300,13,0.49
338954,112,300,12,-3.16
338955,112,300,11,2.88
338957,112,300,10,-1.29
338958,112,300,7,0.09
338959,112,300,6,-3.86
338960,112,300,5,-2.93
338961,112,300,0,-0.34
339324,401,628,32,-1.13
339325,401,628,29,0.48
339326,401,628,27,-8.18
339328,401,628,25,-6.91
339329,401,628,24,-9.28
339332,401,628,23,-7.41
339333,401,628,20,-8.88
339336,401,628,17,-13.59
339337,401,628,16,-3.15
339340,401,628,15,-0.05
339341,401,628,14,-3.8
339344,401,628,13,-0.3
339346,401,628,12,-8.15
339347,401,628,11,-7.05
339349,401,628,10,-3.31
339350,401,628,7,-1.09
339351,401,628,6,-1.16
339352,401,628,5,-7.22
339353,401,628,0,-2.69
339354,401,628,34,-2.38
339356,401,628,21,-7.93
339358,401,628,9,-4.79
339360,401,628,37,-9.23
339361,401,628,33,3
339363,401,628,30,-9.54
339364,401,628,28,2.79
339365,401,628,35,-3.24
339367,401,628,26,-5.23
339369,401,628,19,5.25
339370,401,628,8,-2.05
339373,401,628,22,-2.34
339374,401,628,43,-6.88
339375,401,628,42,-6.27
339377,401,628,38,-2.72
339380,401,628,36,2.32
339384,314,300,23,13.11
339385,314,300,20,-1.93
339388,314,300,17,-5.39
339389,314,300,16,8.67
339392,314,300,32,20.62
339393,314,300,29,1.16
339394,314,300,27,-1.01
339396,314,300,25,-0.86
339397,314,300,24,-1.96
339398,314,300,12,4.15
339399,314,300,11,10.36
339401,314,300,10,6.12
339402,314,300,7,7.82
339403,314,300,6,-0.57
339404,314,300,5,-4.51
339405,314,300,0,8.84
339408,314,300,15,2.42
339409,314,300,14,8.03
339412,314,300,13,8.44
339414,314,300,9,2.22
339416,314,300,37,-5.29
339417,314,300,33,5.06
339419,314,300,30,-5.92
339420,314,300,28,-4.52
339421,314,300,35,-0.52
339422,314,300,34,1.49
339424,314,300,21,-5.01
339426,314,300,43,2.66
339427,314,300,42,3.62
339429,314,300,38,6.66
339432,314,300,36,2.87
339435,314,300,26,-4.32
339437,314,300,19,4.51
339438,314,300,8,5.06
339441,314,300,22,3.8
339444,401,300,16,0.58
339445,401,300,17,-4.55
339448,401,300,20,-2.37
339449,401,300,23,19.09
339451,401,300,27,0.1
339452,401,300,25,2.27
339455,401,300,29,1.32
339456,401,300,32,0.71
339457,401,300,6,-0.88
339458,401,300,7,-4.39
339459,401,300,0,-0.95
339460,401,300,5,-1.39
339461,401,300,11,0.22
339462,401,300,12,0.02
339463,401,300,10,5.22
339468,401,300,13,-1.09
339471,401,300,14,4.76
339472,401,300,15,-1.53
339473,401,300,30,-1.78
339475,401,300,35,2.66
339476,401,300,28,-0.89
339478,401,300,9,-6.19
339479,401,300,33,2.71
339480,401,300,37,-0.55
339482,401,300,34,1.87
339484,401,300,21,1.84
339488,401,300,36,-2.37
339489,401,300,42,-2.98
339490,401,300,43,4.81
339491,401,300,38,-2.41
339494,401,300,8,0.52
339495,401,300,22,0.92
339497,401,300,26,-1.51
339499,401,300,19,2.54
339564,73,637,36,-5.31
339565,73,637,42,-10.57
339566,73,637,43,-1.97
339567,73,637,38,5.34
339570,73,637,8,-7.21
339571,73,637,22,-13.39
339573,73,637,26,-5.87
339575,73,637,19,-6.86
339577,73,637,30,-6.33
339579,73,637,35,1.96
339580,73,637,28,-3.95
339582,73,637,9,-7.51
339583,73,637,37,-10.49
339585,73,637,34,-2.66
339587,73,637,21,-5.13
339588,73,637,6,1.07
339589,73,637,7,-1.67
339590,73,637,0,-2.32
339591,73,637,5,-6.09
339592,73,637,11,3.17
339593,73,637,12,-3.96
339594,73,637,10,-4.41
339599,73,637,13,-4
339602,73,637,14,-3.69
339603,73,637,15,-9.28
339606,73,637,16,-7.19
339607,73,637,17,-13.93
339610,73,637,20,0.31
339611,73,637,23,1.7
339613,73,637,27,0.41
339614,73,637,24,3.73
339615,73,637,25,2.23
339618,73,637,29,-8.07
339619,73,637,32,-1.81
340335,510,300,21,-2.95
340337,510,300,34,0.73
340338,510,300,35,0.62
340339,510,300,28,0.02
340340,510,300,30,-4.03
340342,510,300,33,1.55
340343,510,300,37,-5.94
340345,510,300,9,-11.07
340346,510,300,22,-5.65
340349,510,300,8,-3.88
340350,510,300,19,2.93
340352,510,300,26,-1.14
340355,510,300,36,-3.23
340358,510,300,38,-2.8
340360,510,300,42,-6.5
340361,510,300,43,2.93
340362,510,300,24,-0.94
340363,510,300,25,2.23
340365,510,300,27,1.8
340366,510,300,29,-3.85
340367,510,300,32,-3.71
340370,510,300,16,-3.83
340371,510,300,17,-6.59
340374,510,300,20,-5.71
340375,510,300,23,3.09
340379,510,300,13,-4.43
340382,510,300,14,-1.6
340383,510,300,15,-4.91
340386,510,300,0,-6.19
340387,510,300,5,-1.36
340388,510,300,6,-7.36
340389,510,300,7,1.6
340390,510,300,10,2.34
340392,510,300,11,0.6
340393,510,300,12,-0.51
340513,358,602,37,2.21
340514,358,602,33,2.06
340515,358,602,9,-4.5
340517,358,602,28,-0.82
340518,358,602,35,2.09
340520,358,602,30,-7.84
340521,358,602,21,-10.06
340523,358,602,34,-3.01
340526,358,602,38,7.35
340527,358,602,43,0.49
340528,358,602,42,-2.31
340529,358,602,36,-0.93
340534,358,602,19,-6.01
340536,358,602,26,-9.09
340538,358,602,22,3.58
340539,358,602,8,-3.52
340541,358,602,23,0.74
340542,358,602,20,-4.72
340545,358,602,17,-4.12
340546,358,602,16,1.68
340549,358,602,32,2.46
340550,358,602,29,-0.71
340553,358,602,25,-2.98
340554,358,602,24,-4.78
340555,358,602,27,-3.21
340558,358,602,10,0.3
340559,358,602,12,3.57
340560,358,602,11,3.88
340561,358,602,5,-6.62
340562,358,602,0,6.96
340563,358,602,7,7.68
340564,358,602,6,0.32
340565,358,602,15,-3.69
340566,358,602,14,2.09
340569,358,602,13,-7.77
340695,73,300,14,2.82
340696,73,300,15,-11.13
340700,73,300,13,-2.97
340701,73,300,11,0.43
340702,73,300,12,-5.02
340703,73,300,10,-2.3
340705,73,300,6,0.65
340706,73,300,7,-0.9
340707,73,300,0,-3.39
340708,73,300,5,-7.12
340711,73,300,29,-8.59
340712,73,300,32,-1.77
340714,73,300,27,0.07
340715,73,300,24,1.36
340716,73,300,25,1.48
340719,73,300,20,-7.64
340720,73,300,23,3.31
340723,73,300,16,-8.69
340724,73,300,17,-7.41
340725,73,300,26,-4.92
340727,73,300,19,-6.85
340730,73,300,8,-8.77
340731,73,300,22,-2.62
340733,73,300,42,-3.3
340734,73,300,43,-2.02
340735,73,300,38,-7.8
340740,73,300,36,-4.54
340742,73,300,34,-4.12
340744,73,300,21,-4.29
340746,73,300,9,-3.02
340747,73,300,33,-2.07
340748,73,300,37,-10.25
340749,73,300,30,-7.17
340751,73,300,35,-3.56
340752,73,300,28,-6.05
340875,358,526,14,-3.5
340876,358,526,15,-5.35
340880,358,526,13,1.33
340881,358,526,11,-1.71
340882,358,526,12,0.84
340883,358,526,10,-3.83
340885,358,526,6,-2.99
340886,358,526,7,-0.2
340887,358,526,0,-5.78
340888,358,526,5,-1.99
340891,358,526,29,-10.64
340892,358,526,32,-1.38
340894,358,526,27,9.6
340895,358,526,24,4.52
340896,358,526,25,-0.88
340899,358,526,20,-10.97
340900,358,526,23,-2.41
340903,358,526,16,4.21
340904,358,526,17,-4.07
340905,358,526,26,-11.81
340907,358,526,19,-6.26
340910,358,526,8,-12.63
340911,358,526,22,-4.89
340913,358,526,42,-1.57
340914,358,526,43,-1.57
340915,358,526,38,-0.04
340920,358,526,36,-3.32
340922,358,526,34,-8.27
340924,358,526,21,-7.77
340926,358,526,9,-8.04
340927,358,526,33,-6.67
340928,358,526,37,-11.48
340929,358,526,30,-7.35
340931,358,526,35,-9.95
340932,358,526,28,-5.09
341112,281,268,5,-2.47
341113,281,268,0,-1.71
341114,281,268,7,-5.81
341115,281,268,6,-11.5
341117,281,268,10,6.89
341118,281,268,12,-0.07
341119,281,268,11,0.22
341120,281,268,13,1.07
341124,281,268,15,-0.72
341125,281,268,14,-8.86
341128,281,268,17,-5.14
341129,281,268,16,-1.28
341132,281,268,23,-2.65
341133,281,268,20,5.82
341136,281,268,25,7.21
341137,281,268,24,7.07
341138,281,268,27,-1.07
341140,281,268,32,-0.3
341141,281,268,29,-3.15
341144,281,268,36,4.72
341149,281,268,38,-14.93
341150,281,268,43,-2.85
341151,281,268,42,-2.59
341153,281,268,22,-3.07
341154,281,268,8,-0.08
341157,281,268,19,1.28
341159,281,268,26,-9.87
341160,281,268,28,0.78
341161,281,268,35,-4.92
341163,281,268,30,7.43
341164,281,268,37,5.1
341165,281,268,9,7.29
341167,281,268,21,-5.04
341169,281,268,34,3.59
341713,479,268,26,0.16
341715,479,268,19,3.21
341716,479,268,8,2.88
341719,479,268,22,-0.86
341720,479,268,43,0.61
341721,479,268,42,-0.56
341723,479,268,38,1.26
341726,479,268,36,2.2
341728,479,268,34,1.63
341730,479,268,21,0.19
341732,479,268,9,2.91
341734,479,268,37,3.08
341735,479,268,33,0.53
341737,479,268,30,1.02
341738,479,268,28,5.84
341739,479,268,35,-2.59
341742,479,268,15,-0.73
341743,479,268,14,-3.66
341746,479,268,13,0.1
341748,479,268,12,0.58
341749,479,268,11,2.53
341751,479,268,10,1.17
341752,479,268,7,-3.1
341753,479,268,6,2.67
341754,479,268,5,0.79
341755,479,268,0,0.63
341758,479,268,32,-1.82
341759,479,268,29,0.65
341760,479,268,27,-0.07
341762,479,268,25,2.69
341763,479,268,24,2.91
341766,479,268,23,0.13
341767,479,268,20,3.55
341770,479,268,17,-2.21
341771,479,268,16,6.59
341831,89,268,27,-0.74
341833,89,268,25,-0.17
341834,89,268,24,-2.69
341837,89,268,32,-3.12
341838,89,268,29,2.86
341841,89,268,17,-2.72
341842,89,268,16,6.48
341845,89,268,23,4.2
341846,89,268,20,0.89
341849,89,268,13,2.07
341853,89,268,15,-6.95
341854,89,268,14,-4.07
341855,89,268,7,1.33
341856,89,268,6,-2.29
341857,89,268,5,-6.9
341858,89,268,0,-2.21
341859,89,268,12,-10.93
341860,89,268,11,2.33
341862,89,268,10,5.84
341863,89,268,34,-1.16
341865,89,268,21,0.58
341868,89,268,30,-3.33
341869,89,268,28,6.94
341870,89,268,35,-2.5
341871,89,268,9,5.68
341873,89,268,37,-4.97
341874,89,268,33,-2.55
341875,89,268,8,-0.5
341878,89,268,22,-1.36
341880,89,268,26,1.12
341882,89,268,19,2.48
341885,89,268,36,-1.69
341887,89,268,43,4.87
341888,89,268,42,-3.77
341890,89,268,38,7.68
342009,358,628,9,-9.65
342011,358,628,37,-16.48
342012,358,628,33,-10.2
342014,358,628,30,-12.53
342015,358,628,28,-5.28
342016,358,628,35,-17.04
342017,358,628,34,-9.7
342019,358,628,21,-14.88
342021,358,628,43,-9.79
342022,358,628,42,-6.3
342024,358,628,38,-2.04
342027,358,628,36,-1.91
342030,358,628,26,-9.88
342031,358,628,19,-6.36
342032,358,628,8,-11.77
342035,358,628,22,-13.08
342038,358,628,23,-3.74
342039,358,628,20,-13.44
342042,358,628,17,-10.82
342043,358,628,16,-12.8
342046,358,628,29,-9.99
342047,358,628,27,-9.53
342049,358,628,25,-9.21
342050,358,628,24,-11.64
342051,358,628,12,-10.93
342052,358,628,11,-17.21
342054,358,628,10,-2.04
342055,358,628,7,-2.46
342056,358,628,6,-5.23
342057,358,628,5,-10.2
342058,358,628,0,-10.48
342061,358,628,15,-15.79
342062,358,628,14,-7.48
342065,358,628,13,-1.51
342427,188,268,16,5.62
342428,188,268,17,-1.96
342431,188,268,20,-0.16
342432,188,268,23,1.35
342434,188,268,27,-0.57
342435,188,268,24,-0.81
342436,188,268,25,-2.47
342439,188,268,29,1.17
342440,188,268,32,-2.81
342441,188,268,6,0.55
342442,188,268,7,1.15
342443,188,268,0,-2.57
342444,188,268,5,-0.53
342445,188,268,11,0.64
342446,188,268,12,-2.55
342447,188,268,10,-1.87
342452,188,268,13,-0.86
342455,188,268,14,-1.62
342456,188,268,15,-2.47
342457,188,268,30,-2.02
342459,188,268,35,-1.89
342460,188,268,28,2.63
342462,188,268,9,5.81
342463,188,268,33,-0.58
342464,188,268,37,2.03
342466,188,268,34,-0.28
342468,188,268,21,-1.89
342472,188,268,36,-0.04
342473,188,268,42,-2.59
342474,188,268,43,-0.92
342475,188,268,38,2.21
342478,188,268,8,0.07
342479,188,268,22,-2.33
342481,188,268,26,-0.83
342483,188,268,19,2.48
342547,188,89,32,-12.55
342548,188,89,29,-9.48
342549,188,89,27,-3.23
342551,188,89,25,0.58
342552,188,89,24,-5.56
342555,188,89,23,-5.43
342556,188,89,20,-3.04
342559,188,89,17,-5.2
342560,188,89,16,-4.59
342563,188,89,15,-7.25
342564,188,89,14,-6.37
342567,188,89,13,-1.7
342569,188,89,12,-8.4
342570,188,89,11,-6.75
342572,188,89,10,-6.75
342573,188,89,7,-1.05
342574,188,89,6,-5.7
342575,188,89,5,-6.82
342576,188,89,0,-7.12
342578,188,89,21,-4.46
342580,188,89,9,-3.66
342582,188,89,37,-9.48
342583,188,89,33,-1.7
342585,188,89,30,-4.73
342586,188,89,28,-6.83
342587,188,89,35,-4.3
342589,188,89,26,-1.14
342591,188,89,19,-0.42
342592,188,89,8,-1.65
342595,188,89,22,1.22
342596,188,89,43,2.53
342597,188,89,42,-6.4
342599,188,89,38,1.24
342602,188,89,36,-0.43
343322,188,509,26,-0.92
343324,188,509,19,-0.77
343325,188,509,8,0.77
343328,188,509,22,-2.23
343329,188,509,43,-1.29
343330,188,509,42,1.01
343332,188,509,38,-5.85
343335,188,509,36,-1.67
343337,188,509,34,1.83
343339,188,509,21,-1.49
343341,188,509,9,-0.41
343343,188,509,37,8.43
343344,188,509,33,-1.41
343346,188,509,30,-3.7
343347,188,509,28,-1.53
343348,188,509,35,-0.35
343351,188,509,15,-1.29
343352,188,509,14,-3.66
343355,188,509,13,-1.2
343357,188,509,12,-1.19
343358,188,509,11,-1.2
343360,188,509,10,-5.94
343361,188,509,7,-0.71
343362,188,509,6,-4.02
343363,188,509,5,-0.67
343364,188,509,0,-1.34
343367,188,509,32,-3.4
343368,188,509,29,-1.34
343369,188,509,27,0.28
343371,188,509,25,-0.45
343372,188,509,24,0.09
343375,188,509,23,3.24
343376,188,509,20,-1.38
343379,188,509,17,2.42
343380,188,509,16,-1.03
343381,189,509,33,0.63
344325,358,300,34,0.37
344327,358,300,21,-3.67
344328,358,300,30,-5.02
344330,358,300,35,-6.86
344331,358,300,28,-3.95
344333,358,300,9,-3.51
344334,358,300,33,5.06
344335,358,300,37,-9.63
344337,358,300,8,-11.52
344338,358,300,22,-4.28
344340,358,300,26,-6.83
344342,358,300,19,-2.97
344347,358,300,36,-5.89
344348,358,300,42,0.74
344349,358,300,43,-0.37
344350,358,300,38,-1.45
344353,358,300,27,3.49
344354,358,300,24,-5.6
344355,358,300,25,-1.59
344358,358,300,29,-0.01
344359,358,300,32,5.14
344362,358,300,16,-4.31
344363,358,300,17,-7.95
344366,358,300,20,-11.75
344367,358,300,23,-0.23
344371,358,300,13,3.57
344374,358,300,14,3.48
344375,358,300,15,0.54
344376,358,300,6,-0.65
344377,358,300,7,-1.13
344378,358,300,0,0.2
344379,358,300,5,-8
344380,358,300,11,1.47
344381,358,300,12,-8.42
344382,358,300,10,-0.2
344506,89,602,38,6.42
344508,89,602,42,-10.91
344509,89,602,43,-2.85
344510,89,602,22,0.32
344513,89,602,8,-0.03
344514,89,602,19,0.68
344516,89,602,26,-3.16
344518,89,602,35,1.93
344519,89,602,28,-10.67
344520,89,602,30,-4.24
344522,89,602,33,-8.31
344523,89,602,37,-6.5
344525,89,602,9,-6.68
344527,89,602,21,-5.09
344529,89,602,34,-8.08
344530,89,602,0,-0.97
344531,89,602,5,-5.18
344532,89,602,6,-7.12
344533,89,602,7,-2.94
344534,89,602,10,-0.45
344536,89,602,11,-11.57
344537,89,602,12,0.11
344539,89,602,13,-10.58
344542,89,602,14,-5.45
344543,89,602,15,-10.49
344546,89,602,16,-5.9
