ID,Drug_A,Drug_B,Cell_Line,Score
220726,89,167,25,-0.738295434
220728,89,167,26,3.67262134292825
220731,89,167,27,4.09718149369751
220732,89,167,28,-1.365196989
220733,89,167,29,1.87449634654844
220735,89,167,30,7.45822104619548
220736,89,167,31,-13.60664719
220737,89,167,32,-0.140990135
220738,89,167,33,10.001969253778
220739,89,167,34,-1.665117613
220740,89,167,35,0.400277865717926
220741,89,167,36,-1.931539506
220742,89,167,37,-4.807132671
220743,89,167,38,3.86047124296004
220744,89,167,39,4.3705370416023
220745,89,167,40,2.42851700859014
220747,89,167,41,0.502058920643299
220748,89,167,42,2.59917811125985
220749,89,167,43,-18.26658374
220750,89,167,44,-0.942474762
220751,89,167,45,7.21204044979687
220752,89,167,46,1.9176710603043
220753,89,167,47,-6.14431238
220993,89,526,0,-4.38860685
220994,89,526,1,-2.880394396
220995,89,526,2,-6.78452398
220996,89,526,3,-5.683576163
220997,89,526,4,-7.365648466
220998,89,526,5,-8.87618932
220999,89,526,6,-17.95704195
221001,89,526,7,-4.162922569
221002,89,526,8,-6.126253241
221003,89,526,9,-14.1837555
221004,89,526,11,-9.091916955
221005,89,526,10,-3.74340835
221006,89,526,12,-2.202869168
221007,89,526,13,2.65410304453282
221008,89,526,14,5.7203632866629
221010,89,526,15,-4.958899069
221012,89,526,16,-0.189953513
221013,89,526,17,-6.164469295
221014,89,526,18,0.801315400633315
221015,89,526,19,0.873612183740647
221017,89,526,20,1.79610258072028
221018,89,526,21,-0.751239724
221020,89,526,22,-15.7195202
221021,89,526,23,-14.12784939
221022,89,526,24,-4.689479742
221023,89,526,25,-9.392471884
221025,89,526,26,-6.388333368
221028,89,526,27,-5.761095596
221029,89,526,28,-12.14752083
221030,89,526,29,-0.330073777
221032,89,526,30,0.637830744472673
221033,89,526,31,-4.394293602
221034,89,526,32,-6.784248205
221035,89,526,33,-1.188877317
221036,89,526,34,1.49648414827525
221037,89,526,35,-0.088092394
221038,89,526,36,-1.854042305
221039,89,526,37,0.944191121789607
221040,89,526,38,4.98242862804963
221041,89,526,39,-8.229381806
221042,89,526,40,3.36511551582247
221044,89,526,41,-3.77601197
221045,89,526,42,2.10179981396741
221046,89,526,43,2.37692488024277
221047,89,526,44,-3.422991808
221048,89,526,45,-7.77887214
221049,89,526,46,0.45595321542934
221050,89,526,47,-10.00761179
221230,89,640,0,-2.39556774
221231,89,640,1,-15.00319751
221232,89,640,2,-7.183722241
221233,89,640,3,-20.32668014
221234,89,640,4,-11.40495951
221235,89,640,5,-16.05190127
221236,89,640,6,-10.63708454
221238,89,640,7,-12.66517292
221239,89,640,8,-8.308751412
221240,89,640,9,1.63017640845593
221241,89,640,11,-22.44155393
221242,89,640,10,-11.35971552
221243,89,640,12,3.1826537340969
221244,89,640,13,-1.81670957
221245,89,640,14,-9.00775601
221247,89,640,15,-30.36258115
221249,89,640,16,-30.6577476
221250,89,640,17,-18.8772041
221251,89,640,18,-8.844459241
221252,89,640,19,-1.920347273
221254,89,640,20,-5.076208485
221255,89,640,21,-11.59514488
221257,89,640,22,-16.10768106
221258,89,640,23,1.6711700545311
221259,89,640,24,-19.28077491
221260,89,640,25,-14.34624816
221262,89,640,26,-5.276871829
221265,89,640,27,-9.057493113
221266,89,640,28,-32.84909817
221267,89,640,29,-26.42455073
221269,89,640,30,1.97196304046586
221270,89,640,31,-3.425244451
221271,89,640,32,-14.56915715
221272,89,640,33,-2.956844335
221273,89,640,34,-3.135594225
221274,89,640,35,-0.005297526
221275,89,640,36,-9.915479818
221276,89,640,37,1.42421451394271
221277,89,640,38,-10.25376519
221278,89,640,39,-29.30384021
221279,89,640,40,-3.818157689
221281,89,640,41,-22.37399551
221282,89,640,42,-20.45659864
221283,89,640,43,1.57097314347486
221284,89,640,44,-22.19517812
221285,89,640,45,-19.24433588
221286,89,640,46,-1.899514214
221287,89,640,47,-40.34471017
221290,89,631,0,4.75057452748213
221291,89,631,1,7.54795205301467
221292,89,631,2,9.73644250745126
221293,89,631,3,5.90021880988967
221294,89,631,4,6.52776800152106
221295,89,631,5,1.48643817585226
221296,89,631,6,0.641444487980711
221298,89,631,7,7.24838852597646
221299,89,631,8,7.36406546173918
221300,89,631,9,-5.241634176
221301,89,631,11,6.06521611280969
221302,89,631,10,-17.67797001
221303,89,631,12,1.07988065410819
221304,89,631,13,-30.10414468
221305,89,631,14,7.46292255834619
221307,89,631,15,6.03734694062163
221309,89,631,16,-6.419576584
221310,89,631,17,-3.196347386
221311,89,631,18,-26.23414748
221312,89,631,19,-10.96365709
221314,89,631,20,-2.02061001
221315,89,631,21,4.29975986891172
221317,89,631,22,4.04466515784991
221318,89,631,23,7.30304826189507
221319,89,631,24,6.01301337262601
221320,89,631,25,5.7326392901366
221322,89,631,26,6.23558397903099
221325,89,631,27,5.15722084994908
221326,89,631,28,7.06843422364236
221327,89,631,29,1.24291257921491
221329,89,631,30,10.4493342075608
221330,89,631,31,4.32838100535184
221331,89,631,32,3.54329665433485
221332,89,631,33,6.08268818699881
221333,89,631,34,2.55724903912879
221334,89,631,35,2.94294637886625
221335,89,631,36,-0.057900297
221336,89,631,37,2.7008824421272
221337,89,631,38,-7.290032715
221338,89,631,39,8.28748416557324
221339,89,631,40,6.78584583296938
221341,89,631,41,9.19434722071777
221342,89,631,42,-2.840925188
221343,89,631,43,2.13417010613003
221344,89,631,44,0.72903846384738
221345,89,631,45,7.01772868380011
221346,89,631,46,-1.009714589
221347,89,631,47,-3.611160146
221470,89,637,0,-0.681245272
221471,89,637,1,-4.345608072
221472,89,637,2,-0.159246763
221473,89,637,3,-1.836081335
221474,89,637,4,-1.542021147
221475,89,637,5,1.59630250371983
221476,89,637,6,4.95677497771297
221478,89,637,7,1.55491224195719
221479,89,637,8,-2.91566132
221480,89,637,9,2.23602728130284
221481,89,637,11,-4.518212667
221482,89,637,10,-1.905592445
221483,89,637,12,0.0152739645956961
221484,89,637,13,-0.473450032
221485,89,637,14,-2.604183455
221487,89,637,15,3.34928903842755
221489,89,637,16,4.81579382031914
221490,89,637,17,0.574840908817605
221491,89,637,18,-3.877793558
221492,89,637,19,6.98637871437439
221494,89,637,20,1.35580392796407
221495,89,637,21,-1.816387831
221497,89,637,22,-4.684343214
221498,89,637,23,7.02078491332155
221499,89,637,24,2.75332719716502
221500,89,637,25,-6.877305717
221502,89,637,26,-4.734040622
221505,89,637,27,1.391862478
221506,89,637,28,-5.318716968
221507,89,637,29,-3.498948162
221509,89,637,30,-5.39569577
221510,89,637,31,6.76318196189672
221511,89,637,32,-3.430733918
221512,89,637,33,-3.265958978
221513,89,637,34,0.368331759283828
221514,89,637,35,1.29640094591614
221515,89,637,36,-16.44852531
221516,89,637,37,1.54311040445067
221517,89,637,38,-3.615031431
221518,89,637,39,-3.009325944
221519,89,637,40,1.68970059114913
221521,89,637,41,-1.817477233
221522,89,637,42,8.24674387231027
221523,89,637,43,-1.905703528
221524,89,637,44,-1.094198525
221525,89,637,45,-4.132632221
221526,89,637,46,6.55141208600643
221527,89,637,47,6.16783352343104
221708,89,684,0,3.60022743597759
221709,89,684,1,-1.270597009
221710,89,684,2,2.49664321051972
221711,89,684,3,1.46718427235955
221712,89,684,4,4.37574102681303
221713,89,684,5,5.59282887769208
221714,89,684,6,-0.14242699
221716,89,684,7,0.112425850054344
221717,89,684,8,0.975856787471747
221718,89,684,9,2.56845685530811
221719,89,684,11,-0.343338934
221720,89,684,10,-2.042633275
221721,89,684,12,0.511151093308998
221722,89,684,13,-0.18734698
221723,89,684,14,2.98689650774261
221725,89,684,15,-1.940423352
221727,89,684,16,0.46277499040211
221728,89,684,17,1.65688850639754
221729,89,684,18,-0.65166556
221730,89,684,19,3.26296567751001
221732,89,684,20,4.53552174344474
221733,89,684,21,2.91527343144578
221735,89,684,22,0.901603039384747
221736,89,684,23,3.8133008375817
221737,89,684,24,2.61171967278902
221738,89,684,25,0.105450518358226
221740,89,684,26,0.947610307755017
221743,89,684,27,1.02259112712775
221744,89,684,28,3.05820464724148
221745,89,684,29,-0.165815723
221747,89,684,30,-2.859875797
221748,89,684,31,4.9553170809204
221749,89,684,32,-2.402810231
221750,89,684,33,2.81881305084623
221751,89,684,34,6.17500889701635
221752,89,684,35,0.155781041561646
221753,89,684,36,-15.59911548
221754,89,684,37,1.03769977619763
221755,89,684,38,1.94543936901278
221756,89,684,39,-0.262413058
221757,89,684,40,0.150147372291245
221759,89,684,41,1.5804249048796
221760,89,684,42,1.3213943074591
221761,89,684,43,1.03602584061158
221762,89,684,44,2.19470018471184
221763,89,684,45,0.460755616526672
221764,89,684,46,1.82215995444325
221765,89,684,47,-2.674834866
222485,89,401,0,-15.46147405
222486,89,401,1,-14.84583561
222487,89,401,2,-18.14369359
222488,89,401,3,-13.4763638
222489,89,401,4,-38.71426332
222490,89,401,5,-5.137467288
222491,89,401,6,-10.27859584
222493,89,401,7,-12.17480877
222494,89,401,8,-12.85878613
222495,89,401,9,-8.883094033
222496,89,401,11,-14.00164689
222497,89,401,10,2.37501390839268
222498,89,401,12,17.2218855042959
222499,89,401,13,-5.942682795
222500,89,401,14,-2.667911268
222502,89,401,15,-12.81015381
222504,89,401,16,3.54858015633368
222505,89,401,17,-7.697965077
222506,89,401,18,7.56962965509238
222507,89,401,19,-10.67893053
222509,89,401,20,-10.48396216
222510,89,401,21,-25.91388234
222512,89,401,22,-12.69705126
222513,89,401,23,-0.924968153
222514,89,401,24,-27.05021256
222515,89,401,25,-16.51677278
222517,89,401,26,-11.13112648
222520,89,401,27,-6.474137448
222521,89,401,28,-38.48681068
222522,89,401,29,-28.43372825
222524,89,401,30,-9.799393501
222525,89,401,31,-12.06425133
222526,89,401,32,-27.34987514
222527,89,401,33,-14.87723581
222528,89,401,34,-0.765088744
222529,89,401,35,4.58631943182512
222530,89,401,36,-34.22735722
222531,89,401,37,-16.72660615
222532,89,401,38,-23.19679334
222533,89,401,39,-20.99324278
222534,89,401,40,-24.57139027
222536,89,401,41,-22.29462834
222537,89,401,42,-18.28793941
222538,89,401,43,-2.456767092
222539,89,401,44,-14.73636587
222540,89,401,45,-14.85896323
222541,89,401,46,-3.92953504
222542,89,401,47,-11.02365019
222545,89,161,0,-23.11640607
222546,89,161,1,-16.04034316
222547,89,161,2,-9.512754495
222548,89,161,3,-3.26281367
222549,89,161,4,-46.40444535
222550,89,161,5,-10.52939998
222551,89,161,6,2.39152808599678
222553,89,161,7,-8.761615271
222554,89,161,8,-10.17103831
222555,89,161,9,-4.362184822
222556,89,161,11,-50.41184584
222557,89,161,10,-2.788955766
222558,89,161,12,-10.88630432
222559,89,161,13,-5.76118309
222560,89,161,14,-6.422180832
222562,89,161,15,-4.640575532
222564,89,161,16,7.18705891481797
222565,89,161,17,10.9797868988207
222566,89,161,18,0.725845650311268
222567,89,161,19,0.8318181798427
222569,89,161,20,-4.76550652
222570,89,161,21,-38.92568748
222572,89,161,22,-21.13682738
222573,89,161,23,4.37180833186896
222574,89,161,24,-30.76828042
222575,89,161,25,-18.42676682
222577,89,161,26,-4.280759139
222580,89,161,27,2.62540012601768
222581,89,161,28,-48.54653716
222582,89,161,29,-41.3691919
222584,89,161,30,-12.40669609
222585,89,161,31,-18.58610171
222586,89,161,32,-24.79509788
222587,89,161,33,-29.73918108
222588,89,161,34,6.08654021394439
222589,89,161,35,-1.704144574
222590,89,161,36,-42.29871082
222591,89,161,37,-9.650162026
222592,89,161,38,-53.94891755
222593,89,161,39,-41.77965692
222594,89,161,40,-22.85226148
222596,89,161,41,-23.17595347
222597,89,161,42,-31.59389237
222598,89,161,43,3.73675296460542
222599,89,161,44,-25.56643289
222600,89,161,45,-6.258975605
222601,89,161,46,2.30782438170701
222602,89,161,47,-2.448516795
222605,89,281,0,0.0859030183859317
222606,89,281,1,6.69535133151528
222607,89,281,2,-4.168643426
222608,89,281,3,3.19265823565979
222609,89,281,4,0.445694853903834
222610,89,281,5,-4.019635753
222611,89,281,6,-9.085754662
222613,89,281,7,0.67854788200484
222614,89,281,8,-2.54598944
222615,89,281,9,0.553090201722842
222616,89,281,11,-0.24525244
222617,89,281,10,-9.155515586
222618,89,281,12,4.4767659721035
222619,89,281,13,9.36034009716938
222620,89,281,14,-1.886448975
222622,89,281,15,-3.075302878
222624,89,281,16,6.26818841567919
222625,89,281,17,-1.381860287
222626,89,281,18,-10.19114313
222627,89,281,19,-5.595632592
222629,89,281,20,2.39121895353693
222630,89,281,21,1.64830746928314
222632,89,281,22,8.52844169485978
222633,89,281,24,0.161367719153421
222634,89,281,25,1.03934948265494
222636,89,281,26,-5.728361631
222639,89,281,27,-13.03129554
222640,89,281,28,1.94221447879642
222641,89,281,29,0.266693114117762
222643,89,281,30,4.29285693092731
222644,89,281,31,-20.33461055
222645,89,281,32,0.645758522510764
222646,89,281,33,3.99939692380873
222647,89,281,34,-2.271196204
222648,89,281,35,-0.001720943
222649,89,281,36,-5.245945783
222650,89,281,37,3.87098019868806
222651,89,281,38,3.21953109222896
222652,89,281,39,-4.154470263
222653,89,281,40,-5.257390297
222655,89,281,41,-0.614422061
222656,89,281,42,0.719426266681829
222657,89,281,43,3.50408148938764
222658,89,281,44,1.76533029666213
222659,89,281,45,-6.11918821
222660,89,281,46,0.298604523959766
222661,89,281,47,-7.69982723
222781,239,628,0,-12.63730386
222782,239,628,1,-5.288446909
222783,239,628,2,-19.9192468
222784,239,628,3,-4.029690411
222785,239,628,4,-8.794989934
222786,239,628,5,-3.439590151
222787,239,628,6,-22.74729484
222789,239,628,8,-3.244483054
222790,239,628,9,3.61562533231269
222791,239,628,11,-1.972365218
222792,239,628,10,-6.778826989
222793,239,628,12,-0.343299626
222794,239,628,13,-0.206337714
222795,239,628,14,-10.83604586
222797,239,628,15,-12.52322624
222799,239,628,16,-0.436848324
222800,239,628,17,-15.88462269
222801,239,628,18,-2.620880778
222802,239,628,19,-5.785588246
222804,239,628,20,-5.674637051
222805,239,628,21,-6.068756277
222807,239,628,22,-1.283386287
222808,239,628,23,5.73630384651313
222809,239,628,24,-18.25008059
222810,239,628,25,-7.385228675
222812,239,628,26,5.51913724432083
222815,239,628,27,5.81356980833136
222816,239,628,28,-17.75484456
222817,239,628,29,-2.880434477
222819,239,628,30,-11.12300124
222820,239,628,31,-7.308779332
222821,239,628,32,-5.09157837
222822,239,628,33,-0.185375914
222823,239,628,34,-20.06244608
222824,239,628,35,3.50397971056312
222825,239,628,37,-3.748356813
222826,239,628,38,-1.337709591
222827,239,628,39,-11.04788929
222828,239,628,40,0.520381122428318
222830,239,628,41,-9.445679531
222831,239,628,42,1.62278631318805
222832,239,628,43,-18.2723262
222833,239,628,44,5.10433841244839
222834,239,628,45,-15.16638503
222835,239,628,46,-16.02977457
222836,239,628,47,-18.85637647
222897,239,217,1,-1.489376135
222898,239,217,2,-18.14940037
222899,239,217,3,-9.950059223
222900,239,217,4,-10.70662023
222901,239,217,5,-28.41790938
222902,239,217,6,-55.79773864
222904,239,217,7,-25.40856844
222905,239,217,9,-50.71152536
222906,239,217,11,-49.1770619
222907,239,217,10,-25.72284403
222908,239,217,12,-29.04612501
222909,239,217,13,3.92441030417952
222910,239,217,14,-9.34705293
222912,239,217,15,-38.33543736
222914,239,217,16,-8.543940021
222915,239,217,17,-47.7688141
222916,239,217,18,-11.60178218
222917,239,217,19,-12.73895356
222919,239,217,20,-13.8214184
222920,239,217,21,-3.242542373
222922,239,217,22,-9.705677536
222923,239,217,23,-21.92494764
222924,239,217,24,-3.383978708
222925,239,217,25,-8.956369152
222927,239,217,26,-1.613153593
222930,239,217,28,-14.96763955
222932,239,217,30,-4.957618569
222933,239,217,31,-34.70069256
222934,239,217,32,-16.60531582
222935,239,217,33,-33.36255811
222936,239,217,34,-4.752142721
222937,239,217,35,-24.87034606
222938,239,217,37,-17.62058523
222939,239,217,38,-3.915587076
222940,239,217,39,-6.458328782
222941,239,217,40,-8.292725855
222943,239,217,41,-0.662237985
222944,239,217,42,-33.34049093
222945,239,217,43,-41.4299508
222946,239,217,44,-8.503378193
222947,239,217,45,-5.140707399
222948,239,217,46,-33.71885915
222949,239,217,47,-29.3061254
223008,239,141,0,-28.4711455
223009,239,141,1,-26.88212201
223010,239,141,2,-37.65177205
223011,239,141,3,-42.58229479
223012,239,141,4,-27.6333885
223013,239,141,5,-57.43688221
223015,239,141,7,-23.90628112
223016,239,141,9,-85.09949761
223017,239,141,11,-71.60434813
223018,239,141,10,-40.22781835
223019,239,141,12,-53.64819312
223020,239,141,13,-27.95538529
223021,239,141,14,-28.2852259
223023,239,141,15,-42.74900965
223025,239,141,16,-11.74241982
223026,239,141,17,-29.57649856
223027,239,141,18,-34.30772105
223028,239,141,19,-16.7645541
223030,239,141,20,-79.94768111
223031,239,141,21,4.45120949021844
223032,239,141,22,-31.7015949
223033,239,141,23,-52.28701402
223034,239,141,24,-26.18132558
223035,239,141,25,-47.34905837
223036,239,141,26,-45.67477815
223039,239,141,27,-39.31741719
223040,239,141,28,-66.20839533
223041,239,141,29,-29.48537041
223043,239,141,30,-11.87008205
223044,239,141,31,-41.0699643
223045,239,141,32,-17.25480832
223046,239,141,33,-33.47307729
223047,239,141,34,-37.55135804
223048,239,141,35,-34.22105757
223049,239,141,36,-14.34021499
223050,239,141,37,-39.55271753
223051,239,141,38,-48.39221232
223052,239,141,39,-45.55426404
223053,239,141,40,-22.48144134
223055,239,141,41,-21.40901433
223056,239,141,42,-25.14443122
223057,239,141,43,-44.02909046
223058,239,141,44,-0.075084768
223059,239,141,45,-58.8227941
223060,239,141,46,-45.0287234
223061,239,141,47,-50.15230214
223064,239,188,0,2.77059089620183
223065,239,188,1,-8.526820992
223066,239,188,2,0.170477348807133
223067,239,188,3,-35.2767627
223068,239,188,4,-0.610161096
223069,239,188,5,-8.455409558
223070,239,188,6,-14.10571918
223072,239,188,7,-12.65026108
223073,239,188,8,-1.369070273
223074,239,188,9,-20.61791986
223075,239,188,11,-8.295266228
223076,239,188,10,-4.540702525
223077,239,188,12,-18.74957483
223078,239,188,13,-13.70742008
223079,239,188,14,-1.721677627
223081,239,188,15,-10.23756458
223083,239,188,16,-14.59210782
223084,239,188,17,0.0264473097539963
223085,239,188,18,-12.34376209
223086,239,188,19,-15.65768331
223088,239,188,20,-16.56936484
223089,239,188,21,1.58793346904124
223091,239,188,22,-22.35620641
223092,239,188,23,-50.85539897
223093,239,188,24,5.0096249258121
223094,239,188,25,1.29746156640673
223096,239,188,26,-25.56690909
223099,239,188,27,-31.7207974
223100,239,188,28,-6.187993954
223101,239,188,29,-16.45237692
223103,239,188,30,5.09016809673753
223104,239,188,31,-0.668469069
223105,239,188,32,-4.533462225
223106,239,188,33,2.83201791901055
223107,239,188,34,3.38775240317574
223108,239,188,35,-11.74330743
223109,239,188,36,-14.19856465
223110,239,188,37,3.54813308532024
223111,239,188,38,-27.12628771
223112,239,188,39,-1.197141144
223113,239,188,40,-18.45411021
223115,239,188,41,-22.10038286
223116,239,188,42,-0.162145252
223117,239,188,43,-18.78621496
223118,239,188,44,-3.131516231
223119,239,188,45,-41.17434012
223120,239,188,46,-18.35946947
223121,239,188,47,-1.079098626
223267,239,14,0,-3.217812351
223268,239,14,1,-15.63935272
223269,239,14,2,-8.382603771
223270,239,14,3,-2.64421254
223271,239,14,4,-6.430382955
223272,239,14,5,-5.227477033
223273,239,14,6,-14.30307215
223275,239,14,7,-16.70297861
223276,239,14,9,-16.78439241
223277,239,14,10,-18.79618277
223278,239,14,12,-3.641926717
223279,239,14,13,-16.48898413
223280,239,14,14,-10.32297413
223282,239,14,15,-6.428001182
223284,239,14,17,-7.453816321
223285,239,14,19,-6.096663796
223287,239,14,20,-4.44707223
223288,239,14,21,-15.65681929
223290,239,14,22,-14.87040931
223291,239,14,23,-19.41485894
223292,239,14,24,-24.33980367
223293,239,14,25,-16.27743109
223295,239,14,26,-5.994173036
223298,239,14,27,-11.05267756
223299,239,14,28,-12.96169946
223300,239,14,29,-3.248041129
223302,239,14,31,-13.66782312
223303,239,14,32,-29.58720906
223304,239,14,33,-10.33994233
223305,239,14,35,-12.22515284
223306,239,14,37,-16.18660722
223307,239,14,38,-21.08817447
223308,239,14,39,-16.13706537
223309,239,14,40,-24.25649777
223311,239,14,42,-0.639525901
223312,239,14,43,-7.036333251
223313,239,14,44,-42.90834943
223314,239,14,45,-20.14847009
223315,239,14,46,-14.82638673
223316,239,14,47,-5.48220336
223660,239,167,0,0.28261794711075
223661,239,167,1,6.6918769746594
223662,239,167,2,-0.029599727
223663,239,167,3,-1.094497928
223664,239,167,4,-3.891892685
223665,239,167,5,-4.382820271
223666,239,167,6,-2.101932331
223668,239,167,7,-8.884838501
223669,239,167,8,0.140199809414828
223670,239,167,9,-8.127564623
223671,239,167,11,-3.58734057
223672,239,167,10,-2.119146841
223673,239,167,12,1.64790996064479
223674,239,167,13,-7.246321249
223675,239,167,14,-6.717167161
223677,239,167,15,-2.092204973
223679,239,167,16,0.823605248718055
223680,239,167,17,4.7923942704842
223681,239,167,18,-6.088881251
223682,239,167,19,-1.242153827
223684,239,167,20,2.35816846749515
223685,239,167,21,-11.07937027
223687,239,167,22,-1.922425211
223688,239,167,23,-2.633577329
223689,239,167,24,1.55234808708411
223690,239,167,25,-5.760024541
223692,239,167,26,-4.889761598
223695,239,167,28,3.69035052790416
223696,239,167,29,-4.21098922
223698,239,167,30,-9.683122085
223699,239,167,32,0.123010795643246
223700,239,167,33,0.541139427385221
223701,239,167,34,-2.021912748
223702,239,167,35,-4.793570197
223703,239,167,36,-9.514697044
223704,239,167,37,-0.373145002
223705,239,167,38,-3.355623703
223706,239,167,39,-6.751681498
223707,239,167,40,0.526483073611272
223709,239,167,41,3.05191661728948
223710,239,167,42,-0.209104687
223711,239,167,43,-0.277675243
223712,239,167,44,-10.34723522
223713,239,167,46,-2.560535333
223714,239,167,47,1.76927158617107
223931,239,526,1,-20.01977551
223932,239,526,2,-8.799648946
223933,239,526,3,-27.79689071
223934,239,526,4,-2.156742141
223935,239,526,5,-5.852541727
223936,239,526,6,-10.36000214
223938,239,526,7,-33.53012624
223939,239,526,9,-4.176987301
223940,239,526,11,-4.032809194
223941,239,526,10,-16.38150754
223942,239,526,12,-0.984240169
223943,239,526,13,-8.171706569
223944,239,526,14,-12.78611979
223946,239,526,15,-51.96501857
223947,239,526,16,-4.648490152
223948,239,526,17,-40.31722465
223949,239,526,18,-20.94694486
223950,239,526,19,-12.71346892
223952,239,526,20,-26.34610875
223953,239,526,21,-6.415198652
223955,239,526,22,-29.34617375
223956,239,526,23,-5.6258522
223957,239,526,24,-40.83706512
223958,239,526,25,-59.56115456
223962,239,526,27,-41.57796143
223963,239,526,28,-56.56730717
223965,239,526,31,-25.88119016
223966,239,526,32,-26.77178141
223967,239,526,33,-21.53345897
223968,239,526,35,-38.56120028
223969,239,526,37,-17.53154591
223970,239,526,38,-65.21367203
223971,239,526,39,-26.14579525
223972,239,526,40,-1.847662229
223974,239,526,41,-31.49898971
223975,239,526,42,-20.68024515
223976,239,526,43,-23.62014941
223977,239,526,44,-11.86063071
223978,239,526,45,-39.19095712
223979,239,526,46,-63.97113153
223980,239,526,47,-45.91084265
224156,239,640,0,-2.124781295
224157,239,640,1,-36.81889404
224158,239,640,2,-57.66056422
224159,239,640,3,-38.18286737
224160,239,640,4,-17.23516425
224161,239,640,5,-7.202316981
224163,239,640,7,-41.55506151
224164,239,640,8,-14.52987533
224165,239,640,9,-23.63991758
224166,239,640,11,-1.514516341
224167,239,640,10,-36.15255305
224168,239,640,12,-16.47010791
224169,239,640,13,2.65619639940561
224170,239,640,14,-25.86535172
224172,239,640,15,-6.507382678
224173,239,640,16,-31.54370811
224174,239,640,17,-48.59855246
224175,239,640,18,-31.40989428
224176,239,640,19,-1.728724876
224178,239,640,20,-39.73659634
224179,239,640,21,-1.043742029
224181,239,640,22,-21.17862091
224182,239,640,23,1.83164113846941
224183,239,640,24,-0.77474408
224184,239,640,25,-47.91265672
224188,239,640,27,-55.39992179
224189,239,640,28,1.59639454934376
224190,239,640,29,-1.793666137
224192,239,640,30,-29.64785184
224193,239,640,31,-45.17083104
224194,239,640,32,-65.73397089
224195,239,640,33,-71.53657035
224196,239,640,34,-31.48584984
224197,239,640,35,-30.94694218
224198,239,640,37,-2.812866427
224199,239,640,38,0.503069636331404
224200,239,640,39,-45.76617659
224201,239,640,40,-0.954421108
224203,239,640,41,-48.89248636
224204,239,640,42,-3.289446065
224205,239,640,43,-47.77070274
224206,239,640,44,0.56576629309499
224207,239,640,46,-32.05872896
224208,239,640,47,-44.07907389
224211,239,631,0,-21.70457289
224212,239,631,1,-6.211425579
224213,239,631,2,-11.18845069
224214,239,631,3,-9.073932869
224215,239,631,4,-9.641400349
224216,239,631,5,-6.199082663
224217,239,631,6,-34.06137806
224219,239,631,7,-13.88799998
224220,239,631,8,-3.594428277
224221,239,631,9,-2.563542948
224222,239,631,11,1.151349204
224223,239,631,10,-9.886538363
224224,239,631,12,-15.75146791
224225,239,631,13,-2.404674229
224226,239,631,14,-6.655811133
224228,239,631,15,-20.87233724
224230,239,631,16,-11.65200874
224231,239,631,17,-19.65444951
224232,239,631,18,-19.82648514
224233,239,631,19,-9.484044533
224235,239,631,20,-11.52818227
224236,239,631,21,-2.094891625
224238,239,631,22,-15.00274823
224239,239,631,23,-24.85872027
224240,239,631,24,-30.3236019
224241,239,631,25,-18.7794677
224243,239,631,26,-18.04288698
224246,239,631,27,-10.35006236
224247,239,631,28,-10.04180982
224248,239,631,29,-18.75678469
224250,239,631,30,-1.657519558
224251,239,631,31,-17.5725394
224252,239,631,32,-5.063682148
224253,239,631,33,7.47260850407261
224254,239,631,34,-28.53963159
224255,239,631,35,-13.60193399
224256,239,631,37,-5.690387382
224257,239,631,38,-9.966391948
224258,239,631,39,-10.98348303
224259,239,631,40,-0.6200733
224261,239,631,41,-1.236398378
224262,239,631,42,-26.32545368
224263,239,631,43,-13.90188978
224264,239,631,44,0.742608079199069
224265,239,631,45,-15.4326617
224266,239,631,46,-20.46977828
224267,239,631,47,-23.56102864
224389,239,637,0,-18.99214471
224390,239,637,1,-28.3354007
224391,239,637,2,-11.34474371
224392,239,637,3,-49.67023523
224393,239,637,4,-10.22703702
224394,239,637,5,-25.33278355
224395,239,637,6,-53.22632441
224397,239,637,7,-31.87689008
224398,239,637,8,-10.76339643
224399,239,637,9,-15.23737068
224400,239,637,11,-46.11592434
224401,239,637,10,-14.91661128
224402,239,637,12,-10.47521886
224403,239,637,13,7.81372503580854
224404,239,637,14,-14.99389572
224406,239,637,15,-36.23502639
224408,239,637,16,-6.342882329
224409,239,637,17,1.21631359221397
224410,239,637,18,-47.24003091
224411,239,637,19,-3.077765757
224413,239,637,20,-23.39860512
224414,239,637,21,0.608809432240119
224416,239,637,22,-24.70039292
224417,239,637,23,-14.33169275
224418,239,637,24,-37.74269622
224419,239,637,25,-1.720184527
224421,239,637,26,-34.68420436
224424,239,637,27,-45.62455452
224425,239,637,28,-41.60619205
224426,239,637,29,-19.55992663
224428,239,637,30,-15.62484572
224429,239,637,31,-0.525866568
224430,239,637,32,-21.96232173
224431,239,637,33,-19.58909783
224432,239,637,34,-31.63133548
224433,239,637,35,-24.93796742
224434,239,637,37,-0.984034272
224435,239,637,38,-5.511889476
224436,239,637,39,-31.37112945
224437,239,637,40,-6.921587713
224439,239,637,41,-3.922576822
224440,239,637,42,-36.54076105
224441,239,637,43,-22.15311163
224442,239,637,44,-1.39366699
224443,239,637,45,-6.595789491
224444,239,637,46,-33.39870537
224445,239,637,47,-38.36243141
224616,239,684,0,-9.33764363
224617,239,684,1,-4.126860767
224618,239,684,2,-6.790924291
224619,239,684,3,-2.09588781
224620,239,684,4,-9.060135155
224621,239,684,5,-9.881727532
224622,239,684,6,-0.164011242
